containerId,id,name,type,vendor,triggers,raw
GTM-N26LKHCP,__flc,HMI - SWT - Tickets - Limited Time Offers - UNQ,Floodlight Counter/Sales,Floodlight,320,"{""function"":""__flc"",""metadata"":[""map"",""name"",""HMI - SWT - Tickets - Limited Time Offers - UNQ""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""swt"",""vtp_useImageTag"":false,""vtp_activityTag"":""seawo001"",""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":320}"
GTM-N26LKHCP,__paused,,__paused,Other/Unknown,323,"{""function"":""__paused"",""vtp_originalTagType"":""html"",""tag_id"":323}"
GTM-N26LKHCP,__flc,anulps/anulps1,Floodlight Counter/Sales,Floodlight,324,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""anulps"",""vtp_useImageTag"":false,""vtp_activityTag"":""anulps1"",""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":324}"
GTM-N26LKHCP,__sp,Google Remarketing - Conversions,Google Ads Remarketing,Google Ads,326,"{""function"":""__sp"",""metadata"":[""map"",""name"",""Google Remarketing - Conversions""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enableDynamicRemarketing"":false,""vtp_conversionCookiePrefix"":""_gcl"",""vtp_conversionId"":[""macro"",39],""vtp_customParamsFormat"":""NONE"",""vtp_conversionLabel"":[""macro"",40],""vtp_rdp"":false,""vtp_enableOgtRmktParams"":true,""vtp_enableUserId"":true,""vtp_url"":[""macro"",4],""vtp_enableRdpCheckbox"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":326}"
GTM-N26LKHCP,__flc,HMI - SPC - San Diego - Page View - UNQ,Floodlight Counter/Sales,Floodlight,330,"{""function"":""__flc"",""metadata"":[""map"",""name"",""HMI - SPC - San Diego - Page View - UNQ""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""spcv60"",""vtp_useImageTag"":false,""vtp_activityTag"":""spcsa0"",""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":330}"
GTM-N26LKHCP,__flc,busch00/tbusch0,Floodlight Counter/Sales,Floodlight,332,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""busch00"",""vtp_useImageTag"":false,""vtp_activityTag"":""tbusch0"",""vtp_ordinalType"":""STANDARD"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""11500802"",""vtp_ordinalStandard"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":332}"
GTM-N26LKHCP,__fls,sales0/disco0,Floodlight Counter/Sales,Floodlight,340,"{""function"":""__fls"",""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_revenue"":[""macro"",13],""vtp_enableConversionLinker"":true,""vtp_countingMethod"":""TRANSACTIONS"",""vtp_orderId"":[""macro"",20],""vtp_enableProductReporting"":false,""vtp_groupTag"":""sales0"",""vtp_useImageTag"":false,""vtp_activityTag"":""disco0"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9092648"",""vtp_countingMethodIsTransactions"":true,""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""vtp_enableMerchantFeedVariables"":true,""tag_id"":340}"
GTM-N26LKHCP,__cvt_188697223_57,Conversion 14081868,__cvt_188697223_57,Other/Unknown,342,"{""function"":""__cvt_188697223_57"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_customUrl"":"""",""vtp_partnerId"":""5369628"",""vtp_conversionId"":""14081868"",""tag_id"":342}"
GTM-N26LKHCP,__cvt_188697223_57,Conversion 12811186,__cvt_188697223_57,Other/Unknown,361,"{""function"":""__cvt_188697223_57"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_customUrl"":"""",""vtp_partnerId"":""5503233"",""vtp_conversionId"":""12811186"",""tag_id"":361}"
GTM-N26LKHCP,__awct,Conversion 686171135,Google Ads Conversion Tracking,Google Ads,367,"{""function"":""__awct"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableNewCustomerReporting"":false,""vtp_enableConversionLinker"":true,""vtp_enableProductReporting"":false,""vtp_enableEnhancedConversion"":false,""vtp_conversionCookiePrefix"":""_gcl"",""vtp_enableShippingData"":false,""vtp_conversionId"":""686171135"",""vtp_conversionLabel"":[""macro"",42],""vtp_rdp"":false,""vtp_url"":[""macro"",4],""vtp_enableProductReportingCheckbox"":true,""vtp_enableNewCustomerReportingCheckbox"":true,""vtp_enableEnhancedConversionsCheckbox"":false,""vtp_enableRdpCheckbox"":true,""vtp_enableTransportUrl"":false,""vtp_enableCustomParams"":false,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":367}"
GTM-N26LKHCP,__flc,tckts/ticke003,Floodlight Counter/Sales,Floodlight,368,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""tckts"",""vtp_useImageTag"":false,""vtp_activityTag"":""ticke003"",""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":368}"
GTM-N26LKHCP,__cvt_188697223_57,Conversion 14099412,__cvt_188697223_57,Other/Unknown,374,"{""function"":""__cvt_188697223_57"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_customUrl"":"""",""vtp_partnerId"":""5338844"",""vtp_conversionId"":""14099412"",""tag_id"":374}"
GTM-N26LKHCP,__flc,seawo0/seawo00,Floodlight Counter/Sales,Floodlight,376,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""seawo0"",""vtp_useImageTag"":false,""vtp_activityTag"":""seawo00"",""vtp_ordinalType"":""STANDARD"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""11500802"",""vtp_ordinalStandard"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":376}"
GTM-N26LKHCP,__sp,Adwords - Remarketing,Google Ads Remarketing,Google Ads,377,"{""function"":""__sp"",""metadata"":[""map"",""name"",""Adwords - Remarketing""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enableDynamicRemarketing"":false,""vtp_conversionCookiePrefix"":""_gcl"",""vtp_conversionId"":""991674247"",""vtp_customParamsFormat"":""NONE"",""vtp_rdp"":false,""vtp_enableOgtRmktParams"":true,""vtp_enableUserId"":true,""vtp_url"":[""macro"",4],""vtp_enableRdpCheckbox"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":377}"
GTM-N26LKHCP,__flc,HMI - SPC - San Diego - Season Pass - Page View - UNQ,Floodlight Counter/Sales,Floodlight,387,"{""function"":""__flc"",""metadata"":[""map"",""name"",""HMI - SPC - San Diego - Season Pass - Page View - UNQ""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""spcv60"",""vtp_useImageTag"":false,""vtp_activityTag"":""spcsa000"",""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":387}"
GTM-N26LKHCP,__flc,busch0/bgwcart,Floodlight Counter/Sales,Floodlight,390,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""busch0"",""vtp_useImageTag"":false,""vtp_activityTag"":""bgwcart"",""vtp_ordinalType"":""STANDARD"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""11500802"",""vtp_ordinalStandard"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":390}"
GTM-N26LKHCP,__cvt_188697223_57,Conversion 12811178,__cvt_188697223_57,Other/Unknown,391,"{""function"":""__cvt_188697223_57"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_customUrl"":"""",""vtp_partnerId"":""5503233"",""vtp_conversionId"":""12811178"",""tag_id"":391}"
GTM-N26LKHCP,__flc,aqt/aquat0,Floodlight Counter/Sales,Floodlight,393,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""aqt"",""vtp_useImageTag"":false,""vtp_activityTag"":""aquat0"",""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":393}"
GTM-N26LKHCP,__flc,HMI - SWC - Special Offers - UNQ,Floodlight Counter/Sales,Floodlight,402,"{""function"":""__flc"",""metadata"":[""map"",""name"",""HMI - SWC - Special Offers - UNQ""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""ltoffer"",""vtp_useImageTag"":false,""vtp_activityTag"":""swc-s0"",""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":402}"
GTM-N26LKHCP,__cvt_188697223_57,Conversion 14081876,__cvt_188697223_57,Other/Unknown,405,"{""function"":""__cvt_188697223_57"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_customUrl"":"""",""vtp_partnerId"":""5369628"",""vtp_conversionId"":""14081876"",""tag_id"":405}"
GTM-N26LKHCP,__img,,Custom Image,Custom,407,"{""function"":""__img"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_useCacheBuster"":true,""vtp_url"":""https://b.videoamp.com/d2/e3e786af-3b0e-45ca-a177-5697a3da2b0f/5973/impression?bwb=35&vpxid=5973&dnt=false&cevt=ORDER_CONFIRMATION"",""vtp_cacheBusterQueryParam"":""gtmcb"",""vtp_randomNumber"":[""macro"",3],""tag_id"":407}"
GTM-N26LKHCP,__flc,wcw240/wcw-m0,Floodlight Counter/Sales,Floodlight,416,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""wcw240"",""vtp_useImageTag"":false,""vtp_activityTag"":""wcw-m0"",""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":416}"
GTM-N26LKHCP,__cvt_188697223_57,Conversion 12811154,__cvt_188697223_57,Other/Unknown,421,"{""function"":""__cvt_188697223_57"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_customUrl"":"""",""vtp_partnerId"":""5503233"",""vtp_conversionId"":""12811154"",""tag_id"":421}"
GTM-N26LKHCP,__cvt_188697223_57,Conversion 12811194,__cvt_188697223_57,Other/Unknown,425,"{""function"":""__cvt_188697223_57"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_customUrl"":"""",""vtp_partnerId"":""5503233"",""vtp_conversionId"":""12811194"",""tag_id"":425}"
GTM-N26LKHCP,__flc,HMI - SPC - San Diego - Tickets - Page View - UNQ,Floodlight Counter/Sales,Floodlight,429,"{""function"":""__flc"",""metadata"":[""map"",""name"",""HMI - SPC - San Diego - Tickets - Page View - UNQ""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""spcv60"",""vtp_useImageTag"":false,""vtp_activityTag"":""spcsa001"",""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":429}"
GTM-N26LKHCP,__flc,aquat00/aquat0,Floodlight Counter/Sales,Floodlight,437,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""aquat00"",""vtp_useImageTag"":false,""vtp_activityTag"":""aquat0"",""vtp_ordinalType"":""STANDARD"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""11500802"",""vtp_ordinalStandard"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":437}"
GTM-N26LKHCP,__paused,,__paused,Other/Unknown,438,"{""function"":""__paused"",""vtp_originalTagType"":""html"",""tag_id"":438}"
GTM-N26LKHCP,__img,,Custom Image,Custom,452,"{""function"":""__img"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_useCacheBuster"":true,""vtp_url"":""https://b.videoamp.com/d2/150f1399-8ad0-4f81-aed7-5d259621fcad/5974/impression?bwb=35&vpxid=5974&dnt=false&cevt=HOMEPAGE"",""vtp_cacheBusterQueryParam"":""gtmcb"",""vtp_randomNumber"":[""macro"",3],""tag_id"":452}"
GTM-N26LKHCP,__flc,seawo000/saseaw01,Floodlight Counter/Sales,Floodlight,457,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""seawo000"",""vtp_useImageTag"":false,""vtp_activityTag"":""saseaw01"",""vtp_ordinalType"":""STANDARD"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""11500802"",""vtp_ordinalStandard"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":457}"
GTM-N26LKHCP,__flc,seawo000/seawo0,Floodlight Counter/Sales,Floodlight,468,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""seawo000"",""vtp_useImageTag"":false,""vtp_activityTag"":""seawo0"",""vtp_ordinalType"":""STANDARD"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""11500802"",""vtp_ordinalStandard"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":468}"
GTM-N26LKHCP,__flc,"macro,44/macro,46",Floodlight Counter/Sales,Floodlight,474,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":[""macro"",44],""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",46],""vtp_ordinalType"":""STANDARD"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":[""macro"",47],""vtp_ordinalStandard"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":474}"
GTM-N26LKHCP,__paused,,__paused,Other/Unknown,475,"{""function"":""__paused"",""vtp_originalTagType"":""html"",""tag_id"":475}"
GTM-N26LKHCP,__fls,HMI - Checkout Confirmation - Sales,Floodlight Counter/Sales,Floodlight,488,"{""function"":""__fls"",""metadata"":[""map"",""name"",""HMI - Checkout Confirmation - Sales""],""consent"":[""list"",""ad_storage""],""vtp_customVariable"":[""list"",[""map"",""key"",""u3"",""value"",[""macro"",49]],[""map"",""key"",""u4"",""value"",[""macro"",50]],[""map"",""key"",""u5"",""value"",[""macro"",16]],[""map"",""key"",""u6"",""value"",[""macro"",17]],[""map"",""key"",""u7"",""value"",[""macro"",18]],[""map"",""key"",""u8"",""value"",[""macro"",19]],[""map"",""key"",""u11"",""value"",[""macro"",52]]],""vtp_revenue"":[""macro"",34],""vtp_enableConversionLinker"":true,""vtp_countingMethod"":""TRANSACTIONS"",""vtp_orderId"":[""macro"",20],""vtp_enableProductReporting"":false,""vtp_groupTag"":""chkosale"",""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",48],""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_countingMethodIsTransactions"":true,""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""vtp_enableMerchantFeedVariables"":true,""tag_id"":488}"
